symbol,date,obv,obv_signal,mfi,mfi_signal,cmf,cmf_signal,ad,ad_signal
PLZL,2023-07-03,10339747.0,sell,68.71,hold,0.18,hold,9734188.015530268,sell
PLZL,2023-07-04,10430545.0,buy,65.58,hold,0.21,hold,9730556.095530268,sell
PLZL,2023-07-05,10633109.0,buy,66.55,hold,0.1,hold,9780863.19882697,buy
PLZL,2023-07-06,10501633.0,sell,61.07,hold,0.09,hold,9714232.827786246,sell
PLZL,2023-07-07,10379928.0,sell,56.66,hold,0.06,hold,9676578.242150888,sell
PLZL,2023-07-10,13389120.0,buy,77.49,hold,-0.28,sell,7540776.569147086,sell
PLZL,2023-07-11,12642166.0,sell,66.73,hold,-0.3,hold,7317529.643304389,sell
PLZL,2023-07-12,12880751.0,buy,61.39,hold,-0.29,hold,7376118.87115249,buy
PLZL,2023-07-13,12714924.0,sell,63.02,hold,-0.3,hold,7309905.263378639,sell
PLZL,2023-07-14,12908715.0,buy,67.95,hold,-0.31,hold,7427284.610171988,buy
PLZL,2023-07-17,13213780.0,buy,68.7,hold,-0.27,hold,7682841.918743417,buy
PLZL,2023-07-18,13696308.0,buy,70.75,hold,-0.26,hold,7986190.140241788,buy
PLZL,2023-07-19,14031663.0,buy,73.28,hold,-0.27,hold,8097571.584285109,buy
PLZL,2023-07-20,14468194.0,buy,75.97,hold,-0.24,hold,8040583.203084065,sell
PLZL,2023-07-21,14633668.0,buy,78.25,hold,-0.23,hold,7982082.2939931555,sell
PLZL,2023-07-24,14504867.0,sell,77.72,hold,-0.24,hold,7938662.126854345,sell
PLZL,2023-07-25,14653727.0,buy,77.58,hold,-0.24,hold,8031746.734449282,buy
PLZL,2023-07-26,14366973.0,sell,80.01,hold,-0.24,hold,7997084.16302071,sell
PLZL,2023-07-27,14489671.0,buy,81.76,hold,-0.24,hold,7990431.861815891,sell
PLZL,2023-07-28,14583115.0,buy,67.81,sell,-0.23,hold,8026149.838649868,buy
PLZL,2023-07-31,14739914.0,buy,84.22,hold,-0.21,hold,8138628.778692694,buy
PLZL,2023-08-01,14636847.0,sell,87.41,hold,-0.22,hold,8094457.207264123,sell
PLZL,2023-08-02,14711103.0,buy,89.69,hold,-0.23,hold,8082706.257769173,sell
PLZL,2023-08-03,14800317.0,buy,86.25,hold,-0.21,hold,8131430.826999942,buy
PLZL,2023-08-04,14644503.0,sell,79.93,sell,-0.21,hold,8078930.575308467,sell
PLZL,2023-08-07,14779604.0,buy,77.16,hold,0.1,buy,7989054.062596603,sell
PLZL,2023-08-08,14661595.0,sell,69.71,hold,0.17,hold,7997735.923632026,buy
PLZL,2023-08-09,14734690.0,buy,63.82,hold,0.17,hold,8009381.567699823,buy
PLZL,2023-08-10,14851692.0,buy,62.87,hold,0.21,hold,8104445.692699823,buy
PLZL,2023-08-11,14769615.0,sell,69.17,hold,0.17,hold,8049842.16550317,sell
PLZL,2023-08-14,14610208.0,sell,60.39,hold,0.06,hold,7906675.020731052,sell
PLZL,2023-08-15,14717573.0,buy,49.24,hold,-0.02,sell,7932193.658412212,buy
PLZL,2023-08-16,14586273.0,sell,41.38,hold,-0.08,hold,7870044.991745545,sell
PLZL,2023-08-17,14683300.0,buy,35.5,hold,-0.05,hold,7911260.000595102,buy
PLZL,2023-08-18,14817833.0,buy,34.41,hold,0.02,buy,8022459.363738733,buy
PLZL,2023-08-21,14702292.0,sell,41.44,hold,0.02,hold,7978329.120683177,sell
PLZL,2023-08-22,14638891.0,sell,41.78,hold,-0.03,sell,7952369.656116248,sell
PLZL,2023-08-23,14501347.0,sell,40.62,hold,-0.04,hold,7907198.379363481,sell
PLZL,2023-08-24,14559774.0,buy,47.07,hold,-0.03,hold,7933442.638379875,buy
PLZL,2023-08-25,14516652.0,sell,43.59,hold,-0.04,hold,7943112.420198057,buy
PLZL,2023-08-28,14678092.0,buy,53.3,hold,-0.04,hold,8053674.359591996,buy
PLZL,2023-08-29,14425934.0,sell,58.44,hold,-0.04,hold,8008459.821660962,sell
PLZL,2023-08-30,14362457.0,sell,53.05,hold,-0.02,hold,8027021.688086955,buy
PLZL,2023-08-31,14411333.0,buy,52.04,hold,-0.05,hold,8010453.552493734,sell
PLZL,2023-09-01,14571658.0,buy,62.32,hold,-0.03,hold,8014660.330919391,buy
PLZL,2023-09-04,14722485.0,buy,70.06,hold,0.04,buy,8091011.476567703,buy
PLZL,2023-09-05,14580522.0,sell,78.24,hold,0.03,hold,8070113.369968719,sell
PLZL,2023-09-06,14491219.0,sell,78.37,hold,-0.0,sell,8003686.0152889155,sell
PLZL,2023-09-07,14345745.0,sell,69.66,hold,-0.06,hold,7965280.879288916,sell
PLZL,2023-09-08,14225143.0,sell,62.52,hold,-0.06,hold,7906011.253291196,sell
PLZL,2023-09-11,14337123.0,buy,60.76,hold,-0.03,hold,7847553.897358993,sell
PLZL,2023-09-12,14433950.0,buy,62.23,hold,-0.02,hold,7884987.015915694,buy
PLZL,2023-09-13,14493288.0,buy,62.25,hold,-0.0,hold,7866443.890915694,sell
PLZL,2023-09-14,14393576.0,sell,57.77,hold,0.01,buy,7937142.700280243,buy
PLZL,2023-09-15,14472599.0,buy,55.6,hold,-0.02,sell,7973092.36694691,buy
PLZL,2023-09-18,14538644.0,buy,49.83,hold,0.01,buy,8009509.703395507,buy
PLZL,2023-09-19,14431543.0,sell,48.42,hold,-0.0,sell,7942504.30389802,sell
PLZL,2023-09-20,14534172.0,buy,43.62,hold,0.05,buy,8013943.593333621,buy
PLZL,2023-09-21,14420372.0,sell,34.17,hold,-0.01,sell,7908925.5869027525,sell
PLZL,2023-09-22,14290725.0,sell,24.17,hold,0.02,buy,7986843.110593526,buy
PLZL,2023-09-25,14230854.0,sell,19.15,hold,-0.05,sell,7943277.404210547,sell
PLZL,2023-09-26,14320239.0,buy,19.24,hold,-0.02,hold,7974477.828738849,buy
PLZL,2023-09-27,14377974.0,buy,25.03,buy,-0.03,hold,7974928.883426349,buy
PLZL,2023-09-28,14420667.0,buy,30.16,hold,-0.02,hold,7977300.716759682,buy
PLZL,2023-09-29,14550877.0,buy,40.35,hold,-0.02,hold,7977479.331300148,buy
PLZL,2023-10-02,14438710.0,sell,39.91,hold,-0.11,hold,7868395.960166127,sell
PLZL,2023-10-03,14532962.0,buy,41.49,hold,-0.07,hold,7941608.298024348,buy
PLZL,2023-10-04,14484336.0,sell,47.2,hold,-0.05,hold,7916702.298024348,sell
PLZL,2023-10-05,14438288.0,sell,41.82,hold,-0.03,hold,7918620.964691015,buy
PLZL,2023-10-06,14488480.0,buy,40.98,hold,0.02,buy,7934816.2500243485,buy
PLZL,2023-10-09,14561159.0,buy,48.69,hold,0.06,hold,7945324.057253264,buy
PLZL,2023-10-10,14493461.0,sell,50.16,hold,0.03,hold,7940967.2552730655,sell
PLZL,2023-10-11,14400391.0,sell,51.0,hold,0.01,hold,7875437.12317267,sell
PLZL,2023-10-12,14454290.0,buy,54.59,hold,-0.04,sell,7876053.111744098,buy
PLZL,2023-10-13,14540947.0,buy,55.91,hold,-0.03,hold,7917250.701908032,buy
PLZL,2023-10-16,14605338.0,buy,63.49,hold,-0.06,hold,7908635.004724934,sell
PLZL,2023-10-17,14700765.0,buy,64.92,hold,0.01,buy,7960252.336543116,buy
PLZL,2023-10-18,14781207.0,buy,66.25,hold,-0.02,sell,7984693.416189133,buy
PLZL,2023-10-19,14678371.0,sell,55.66,hold,0.05,buy,7995431.311771463,buy
PLZL,2023-10-20,14599578.0,sell,57.19,hold,-0.0,sell,7980143.117741612,sell
PLZL,2023-10-23,14552781.0,sell,50.5,hold,0.02,buy,7966746.329506318,sell
PLZL,2023-10-24,14487577.0,sell,44.87,hold,0.02,hold,7999348.329506318,buy
PLZL,2023-10-25,14424405.0,sell,50.26,hold,0.02,hold,8000914.577440202,buy
PLZL,2023-10-26,14355198.0,sell,44.58,hold,-0.02,sell,7945223.591906749,sell
PLZL,2023-10-27,14428706.0,buy,37.62,hold,0.01,buy,7989642.864634021,buy
PLZL,2023-10-30,14345116.0,sell,44.93,hold,0.03,hold,7912710.47525349,sell
PLZL,2023-10-31,14255584.0,sell,45.12,hold,-0.05,sell,7864373.545773721,sell
PLZL,2023-11-01,14305587.0,buy,49.95,hold,-0.01,hold,7904982.042743418,buy
PLZL,2023-11-02,14266320.0,sell,47.56,hold,-0.04,hold,7866115.726416888,sell
PLZL,2023-11-03,14306555.0,buy,42.2,hold,-0.04,hold,7883542.350620709,buy
PLZL,2023-11-06,14246581.0,sell,33.65,hold,-0.06,hold,7866968.339224698,sell
PLZL,2023-11-07,14183148.0,sell,25.49,hold,-0.05,hold,7868249.813972172,buy
PLZL,2023-11-08,14092834.0,sell,25.97,hold,-0.04,hold,7824570.679426718,sell
PLZL,2023-11-09,14005124.0,sell,25.83,hold,-0.03,hold,7830600.741926718,buy
PLZL,2023-11-10,13917660.0,sell,24.83,hold,-0.09,hold,7781632.224127365,sell
PLZL,2023-11-13,13997430.0,buy,32.59,hold,-0.11,hold,7752940.24784278,sell
PLZL,2023-11-14,14073715.0,buy,25.68,hold,-0.11,hold,7808217.33045896,buy
PLZL,2023-11-15,14028139.0,sell,31.03,hold,-0.13,hold,7797148.873316103,sell
PLZL,2023-11-16,13988230.0,sell,32.23,hold,-0.18,hold,7761230.773316103,sell
PLZL,2023-11-17,14087709.0,buy,22.68,hold,-0.19,hold,7717460.013316103,sell
PLZL,2023-11-20,14051389.0,sell,24.06,hold,-0.19,hold,7705750.286540147,sell
PLZL,2023-11-21,14115554.0,buy,25.19,hold,-0.18,hold,7759558.830399796,buy
PLZL,2023-11-22,14031168.0,sell,28.72,hold,-0.21,hold,7714214.064134737,sell
PLZL,2023-11-23,14067741.0,buy,28.84,hold,-0.16,hold,7738546.304951063,buy
PLZL,2023-11-24,13992268.0,sell,28.41,hold,-0.2,hold,7721012.173637932,sell
PLZL,2023-11-27,13943998.0,sell,28.9,hold,-0.19,hold,7672742.173637932,sell
PLZL,2023-11-28,14017547.0,buy,37.25,hold,-0.12,hold,7715162.551231293,buy
PLZL,2023-11-29,13959758.0,sell,38.52,hold,-0.17,hold,7685650.887153623,sell
PLZL,2023-11-30,13849779.0,sell,37.71,hold,-0.2,hold,7598694.3652300015,sell
PLZL,2023-12-01,14015277.0,buy,26.74,hold,-0.1,hold,7741709.61806019,buy
PLZL,2023-12-04,13888479.0,sell,37.23,hold,-0.16,hold,7619617.523214829,sell
PLZL,2023-12-05,13945325.0,buy,32.61,hold,-0.17,hold,7605151.336834901,sell
PLZL,2023-12-06,13870085.0,sell,31.67,hold,-0.18,hold,7549434.252286796,sell
PLZL,2023-12-07,13959157.0,buy,32.13,hold,-0.18,hold,7562930.009862554,buy
PLZL,2023-12-08,13869520.0,sell,30.75,hold,-0.2,hold,7478614.687042518,sell
PLZL,2023-12-11,13728807.0,sell,23.67,hold,-0.26,hold,7337901.687042518,sell
PLZL,2023-12-12,13565306.0,sell,15.7,hold,-0.27,hold,7354609.818429379,buy
PLZL,2023-12-13,13659698.0,buy,21.64,buy,-0.24,hold,7383010.951172742,buy
PLZL,2023-12-14,13549081.0,sell,21.26,hold,-0.27,hold,7272393.951172742,sell
PLZL,2023-12-15,13629533.0,buy,26.27,hold,-0.22,hold,7319425.7255881475,buy
PLZL,2023-12-18,13706720.0,buy,26.13,hold,-0.22,hold,7310632.269891945,sell
PLZL,2023-12-19,13852572.0,buy,34.21,hold,-0.21,hold,7355648.319274661,buy
PLZL,2023-12-20,13974280.0,buy,42.05,hold,-0.13,hold,7468360.510579009,buy
PLZL,2023-12-21,13868803.0,sell,51.2,hold,-0.12,hold,7493804.523736903,buy
PLZL,2023-12-22,13762671.0,sell,50.38,hold,-0.13,hold,7450956.200755537,sell
PLZL,2023-12-25,13697415.0,sell,50.13,hold,-0.12,hold,7419509.716075871,sell
PLZL,2023-12-26,13784651.0,buy,55.78,hold,-0.14,hold,7428917.519997439,buy
PLZL,2023-12-27,13846984.0,buy,61.25,hold,-0.11,hold,7455264.458141769,buy
PLZL,2023-12-28,13757124.0,sell,67.61,hold,-0.11,hold,7379881.902586213,sell
PLZL,2023-12-29,13802239.0,buy,72.22,hold,-0.17,hold,7419376.017340312,buy
PLZL,2024-01-03,13855960.0,buy,82.52,hold,-0.1,hold,7432722.153039685,buy
PLZL,2024-01-04,13880830.0,buy,81.55,hold,-0.09,hold,7443134.852001623,buy
PLZL,2024-01-05,13864630.0,sell,88.21,hold,-0.07,hold,7432050.641475308,sell
PLZL,2024-01-08,13913430.0,buy,87.91,hold,-0.05,hold,7471676.751135882,buy
PLZL,2024-01-09,13857702.0,sell,87.71,hold,-0.02,hold,7442670.063438721,sell
PLZL,2024-01-10,13825773.0,sell,82.69,hold,0.05,buy,7412412.738831392,sell
PLZL,2024-01-11,13924983.0,buy,71.06,sell,0.08,hold,7477650.083744543,buy
PLZL,2024-01-12,14063206.0,buy,72.25,hold,0.04,hold,7445783.694610916,sell
PLZL,2024-01-15,14123611.0,buy,70.91,hold,0.13,hold,7468239.732074893,buy
PLZL,2024-01-16,14087819.0,sell,73.17,hold,0.09,hold,7457787.201101442,sell
PLZL,2024-01-17,14054055.0,sell,67.15,hold,0.09,hold,7435813.804276045,sell
PLZL,2024-01-18,14112946.0,buy,67.1,hold,0.05,hold,7421219.824684208,sell
PLZL,2024-01-19,14060223.0,sell,58.54,hold,-0.07,sell,7382191.110398494,sell
PLZL,2024-01-22,14098389.0,buy,64.1,hold,-0.08,hold,7397261.78732157,buy
PLZL,2024-01-23,14074176.0,sell,59.28,hold,-0.05,hold,7399307.9563356545,buy
PLZL,2024-01-24,14012264.0,sell,53.09,hold,-0.07,hold,7338103.52204994,sell
PLZL,2024-01-25,14066144.0,buy,50.56,hold,-0.07,hold,7350004.726869217,buy
PLZL,2024-01-26,14093840.0,buy,49.24,hold,-0.11,hold,7334871.860889835,sell
PLZL,2024-01-29,14122376.0,buy,47.41,hold,-0.05,hold,7326311.0608898355,sell
PLZL,2024-01-30,14193851.0,buy,54.13,hold,-0.04,hold,7376555.862870034,buy
PLZL,2024-01-31,14348708.0,buy,68.99,hold,0.07,buy,7509943.599712139,buy
PLZL,2024-02-01,14204914.0,sell,69.37,hold,0.03,hold,7484060.679712139,sell
PLZL,2024-02-02,14152074.0,sell,62.74,hold,0.01,hold,7448265.8410024615,sell
PLZL,2024-02-05,14189972.0,buy,62.51,hold,-0.01,sell,7456537.993286725,buy
PLZL,2024-02-06,14160586.0,sell,62.77,hold,0.02,buy,7463319.37790211,buy
PLZL,2024-02-07,14221733.0,buy,62.95,hold,0.04,hold,7468414.961235443,buy
PLZL,2024-02-08,14084281.0,sell,57.1,hold,-0.1,sell,7351343.775028546,sell
PLZL,2024-02-09,14160826.0,buy,50.9,hold,-0.05,hold,7382174.400028546,buy
PLZL,2024-02-12,14103229.0,sell,49.21,hold,-0.06,hold,7388491.4903511265,buy
PLZL,2024-02-13,14062894.0,sell,50.26,hold,-0.08,hold,7362522.380762085,sell
PLZL,2024-02-14,13992728.0,sell,49.42,hold,-0.1,hold,7310318.876762086,sell
PLZL,2024-02-15,14060786.0,buy,44.88,hold,-0.08,hold,7319249.564544891,buy
PLZL,2024-02-16,13941677.0,sell,38.86,hold,-0.1,hold,7251846.797103031,sell
PLZL,2024-02-19,14022938.0,buy,39.33,hold,-0.09,hold,7265970.245465751,buy
PLZL,2024-02-20,13923289.0,sell,26.92,hold,-0.12,hold,7218812.114301008,sell
PLZL,2024-02-21,13831726.0,sell,13.99,hold,-0.1,hold,7191242.59561969,sell
PLZL,2024-02-22,13887743.0,buy,19.32,hold,-0.1,hold,7199195.626483887,buy
PLZL,2024-02-26,13955391.0,buy,25.17,buy,-0.05,hold,7256301.081029342,buy
PLZL,2024-02-27,13888484.0,sell,24.34,hold,-0.07,hold,7212955.011051915,sell
PLZL,2024-02-28,13947181.0,buy,24.01,hold,-0.07,hold,7270530.4123258,buy
PLZL,2024-02-29,13778758.0,sell,38.54,hold,-0.21,hold,7180609.658088513,sell
PLZL,2024-03-01,13703325.0,sell,38.61,hold,-0.18,hold,7211615.8605425,buy
PLZL,2024-03-04,13991018.0,buy,53.77,hold,0.03,buy,7493387.220748332,buy
PLZL,2024-03-05,13740307.0,sell,62.82,hold,-0.11,sell,7249885.163240345,sell
PLZL,2024-03-06,13992691.0,buy,70.92,hold,-0.02,hold,7416762.015699361,buy
PLZL,2024-03-07,13839821.0,sell,76.05,hold,-0.04,hold,7373354.484835164,sell
PLZL,2024-03-11,13946746.0,buy,82.33,hold,-0.0,hold,7344310.470750657,sell
PLZL,2024-03-12,13859246.0,sell,77.51,sell,-0.02,hold,7337239.76367995,sell
PLZL,2024-03-13,13977798.0,buy,82.99,hold,0.01,buy,7405774.655789451,buy
PLZL,2024-03-14,13852218.0,sell,81.07,hold,-0.02,sell,7326124.378011673,sell
PLZL,2024-03-15,13950967.0,buy,76.26,sell,-0.03,hold,7243049.822456117,sell
PLZL,2024-03-18,13862318.0,sell,71.94,hold,-0.03,hold,7236703.127306001,sell
PLZL,2024-03-19,13758142.0,sell,70.44,hold,-0.03,hold,7183527.90149955,sell
PLZL,2024-03-20,13884007.0,buy,71.47,hold,0.0,buy,7273034.985292274,buy
PLZL,2024-03-21,13713502.0,sell,71.64,hold,-0.03,sell,7140669.261608063,sell
PLZL,2024-03-22,13520599.0,sell,67.71,hold,-0.04,hold,7085554.1187509205,sell
PLZL,2024-03-25,13645284.0,buy,59.01,hold,-0.01,hold,7171323.061256054,buy
PLZL,2024-03-26,13740456.0,buy,55.63,hold,-0.03,hold,7178425.449315756,buy
PLZL,2024-03-27,13595101.0,sell,44.58,hold,-0.01,hold,7189557.67032232,buy
PLZL,2024-03-28,13734829.0,buy,44.12,hold,0.01,buy,7296290.865313376,buy
PLZL,2024-03-29,14043512.0,buy,50.14,hold,0.1,hold,7484205.8684432665,buy
PLZL,2024-04-01,14449135.0,buy,61.5,hold,0.17,hold,7792026.3684432665,buy
PLZL,2024-04-02,14859834.0,buy,66.41,hold,0.2,hold,8202725.3684432665,buy
PLZL,2024-04-03,15391921.0,buy,75.75,hold,0.29,hold,8363744.366349026,buy
PLZL,2024-04-04,15148912.0,sell,71.69,hold,0.22,hold,8237411.872971542,sell
PLZL,2024-04-05,15680810.0,buy,77.9,hold,0.31,hold,8679601.702822288,buy
PLZL,2024-04-08,15980648.0,buy,81.82,hold,0.29,hold,8625320.68558091,sell
PLZL,2024-04-09,16455394.0,buy,83.6,hold,0.35,hold,8989780.863439348,buy
PLZL,2024-04-10,16237532.0,sell,83.91,hold,0.3,hold,8838282.980362425,sell
PLZL,2024-04-11,16482354.0,buy,88.36,hold,0.35,hold,9060161.065559443,buy
PLZL,2024-04-12,17349159.0,buy,92.53,hold,0.34,hold,9172978.854565103,buy
PLZL,2024-04-15,17763714.0,buy,84.49,hold,0.35,hold,9353752.018499529,buy
PLZL,2024-04-16,17586612.0,sell,83.43,hold,0.35,hold,9307773.614653375,sell
PLZL,2024-04-17,17383110.0,sell,79.71,sell,0.3,hold,9104271.614653375,sell
PLZL,2024-04-18,17497339.0,buy,76.81,hold,0.33,hold,9152478.34859833,buy
PLZL,2024-04-19,17606911.0,buy,75.61,hold,0.33,hold,9112223.016574753,sell
PLZL,2024-04-22,17348254.0,sell,69.46,hold,0.29,hold,8977318.46163734,sell
PLZL,2024-04-23,17098547.0,sell,62.11,hold,0.27,hold,8897480.169120334,sell
PLZL,2024-04-24,16925268.0,sell,63.0,hold,0.24,hold,8726484.159897672,sell
PLZL,2024-04-25,17128938.0,buy,60.21,hold,0.24,hold,8834701.189870425,buy
PLZL,2024-04-26,17271281.0,buy,58.68,hold,0.22,hold,8870558.586816989,buy
PLZL,2024-04-27,17204995.0,sell,52.02,hold,0.18,hold,8855709.298133386,sell
PLZL,2024-04-29,17147946.0,sell,48.05,hold,0.11,hold,8836597.164632127,sell
PLZL,2024-04-30,17019711.0,sell,42.23,hold,0.07,hold,8741706.811935032,sell
PLZL,2024-05-02,17120622.0,buy,18.77,hold,0.1,hold,8761255.016123513,buy
PLZL,2024-05-03,16985789.0,sell,21.5,buy,0.02,hold,8787351.725800931,buy
PLZL,2024-05-06,17164978.0,buy,29.93,hold,0.07,hold,8937390.362164568,buy
PLZL,2024-05-07,17072326.0,sell,36.3,hold,-0.02,sell,8922288.494323159,sell
PLZL,2024-05-08,17020793.0,sell,37.57,hold,0.01,buy,8896448.164810264,sell
PLZL,2024-05-10,17224677.0,buy,40.41,hold,-0.03,sell,8946664.54704445,buy
PLZL,2024-05-13,17338784.0,buy,49.74,hold,-0.04,hold,9040926.851392277,buy
PLZL,2024-05-14,17253222.0,sell,54.42,hold,-0.09,hold,9087183.05867519,buy
PLZL,2024-05-15,17442914.0,buy,64.86,hold,-0.01,hold,9272563.876857009,buy
PLZL,2024-05-16,17334039.0,sell,62.99,hold,0.04,buy,9216899.882056316,sell
PLZL,2024-05-17,17456855.0,buy,62.65,hold,0.06,hold,9321199.008210162,buy
PLZL,2024-05-20,17714574.0,buy,70.44,hold,0.03,hold,9188504.404043496,sell
PLZL,2024-05-21,17583071.0,sell,67.44,hold,0.08,hold,9213671.64485465,buy
PLZL,2024-05-22,17411141.0,sell,65.65,hold,0.05,hold,9043123.718809634,sell
PLZL,2024-05-23,17652773.0,buy,61.1,hold,0.12,hold,9060450.04439103,buy
PLZL,2024-05-24,17488360.0,sell,60.07,hold,0.04,hold,8950127.948533041,sell
PLZL,2024-05-27,17285473.0,sell,51.37,hold,-0.01,sell,8851928.91015351,sell
PLZL,2024-05-28,17051775.0,sell,44.46,hold,-0.06,hold,8668697.25566846,sell
PLZL,2024-05-29,16410131.0,sell,35.97,hold,-0.04,hold,8698311.594129998,buy
PLZL,2024-05-30,16225342.0,sell,29.15,hold,-0.04,hold,8605448.086515784,sell
PLZL,2024-05-31,16013527.0,sell,24.42,hold,-0.06,hold,8552494.336515784,sell
PLZL,2024-06-03,16352158.0,buy,22.74,hold,0.01,buy,8824618.905126419,buy
PLZL,2024-06-04,16161409.0,sell,22.12,hold,-0.03,sell,8802053.704275355,sell
PLZL,2024-06-05,16311695.0,buy,22.71,hold,-0.03,hold,8816033.79729861,buy
PLZL,2024-06-06,16430261.0,buy,22.24,hold,-0.02,hold,8826010.224483076,buy
PLZL,2024-06-07,16232954.0,sell,13.85,hold,-0.06,hold,8714776.74797301,sell
PLZL,2024-06-10,16103790.0,sell,13.96,hold,-0.09,hold,8654247.290029084,sell
PLZL,2024-06-11,15902959.0,sell,13.96,hold,-0.1,hold,8652534.445679404,sell
PLZL,2024-06-13,15780428.0,sell,14.65,hold,-0.13,hold,8753870.894328052,buy
PLZL,2024-06-14,15882052.0,buy,18.32,hold,-0.09,hold,8844564.40595596,buy
PLZL,2024-06-17,15814329.0,sell,19.3,hold,-0.13,hold,8785702.359226987,sell
PLZL,2024-06-18,15673446.0,sell,20.08,buy,-0.12,hold,8707624.691748302,sell
PLZL,2024-06-19,15402686.0,sell,23.55,hold,-0.16,hold,8553838.516398875,sell
PLZL,2024-06-20,15696099.0,buy,33.9,hold,-0.05,hold,8819391.653550345,buy
PLZL,2024-06-21,15599750.0,sell,39.53,hold,-0.06,hold,8818601.907648707,sell
PLZL,2024-06-24,15524787.0,sell,44.5,hold,-0.05,hold,8755032.247890502,sell
PLZL,2024-06-25,15634594.0,buy,36.94,hold,-0.01,hold,8831323.858332269,buy
PLZL,2024-06-26,15718639.0,buy,34.64,hold,0.06,buy,8909365.644046554,buy
PLZL,2024-06-27,15812610.0,buy,33.63,hold,0.09,hold,8989717.658539308,buy
PLZL,2024-06-28,15716999.0,sell,40.78,hold,0.11,hold,8931732.550722597,sell
PLZL,2024-07-01,15795720.0,buy,41.94,hold,0.14,hold,8974319.3212144,buy
PLZL,2024-07-02,15916985.0,buy,51.02,hold,0.1,hold,9086860.220494976,buy
PLZL,2024-07-03,15793525.0,sell,58.13,hold,0.08,hold,9014663.888315046,sell
PLZL,2024-07-04,15697370.0,sell,52.35,hold,0.05,hold,8955843.796739955,sell
PLZL,2024-07-05,15819074.0,buy,57.69,hold,0.08,hold,9027452.46340662,buy
PLZL,2024-07-08,15680104.0,sell,57.61,hold,0.09,hold,8943077.820549477,sell
PLZL,2024-07-09,15548547.0,sell,62.04,hold,0.09,hold,8879841.79973679,sell
PLZL,2024-07-10,15383086.0,sell,48.54,hold,0.04,hold,8747192.557363909,sell
PLZL,2024-07-11,15592323.0,buy,52.06,hold,0.07,hold,8947829.093476651,buy
PLZL,2024-07-12,15786674.0,buy,59.56,hold,0.09,hold,9095783.303025723,buy
PLZL,2024-07-15,15666984.0,sell,59.12,hold,0.08,hold,9001785.274129953,sell
PLZL,2024-07-16,15994835.0,buy,64.23,hold,0.17,hold,9200909.501123818,buy
PLZL,2024-07-17,16358319.0,buy,68.7,hold,0.25,hold,9305463.779116096,buy
PLZL,2024-07-18,16167336.0,sell,70.08,hold,0.12,hold,9181853.790777903,sell
PLZL,2024-07-19,16037256.0,sell,68.45,hold,0.13,hold,9193203.05252287,buy
PLZL,2024-07-22,16154746.0,buy,68.47,hold,0.13,hold,9161739.628794055,sell
PLZL,2024-07-23,16291015.0,buy,68.71,hold,0.14,hold,9251429.406975873,buy
PLZL,2024-07-24,16218445.0,sell,72.38,hold,0.1,hold,9221892.830156466,sell
PLZL,2024-07-25,16136592.0,sell,68.42,hold,0.06,hold,9176418.941267578,sell
PLZL,2024-07-26,15964361.0,sell,67.35,hold,0.07,hold,9138381.194348147,sell
PLZL,2024-07-29,15868665.0,sell,68.24,hold,0.03,hold,9060923.99772571,sell
PLZL,2024-07-30,15963223.0,buy,74.05,hold,0.02,hold,9148208.305418018,buy
PLZL,2024-07-31,16108451.0,buy,73.47,hold,0.08,hold,9253387.35834281,buy
PLZL,2024-08-01,15917959.0,sell,73.55,hold,0.06,hold,9138188.63897522,sell
PLZL,2024-08-02,15792747.0,sell,73.18,hold,0.01,hold,9066333.310332004,sell
PLZL,2024-08-05,15576283.0,sell,62.0,hold,0.05,hold,9094604.437037656,buy
PLZL,2024-08-06,15652635.0,buy,56.02,hold,0.07,hold,9099999.760378128,buy
PLZL,2024-08-07,15570203.0,sell,48.55,hold,0.12,hold,9126296.249634326,buy
PLZL,2024-08-08,15637874.0,buy,54.37,hold,0.06,hold,9135800.60356691,buy
PLZL,2024-08-09,15596753.0,sell,49.56,hold,0.0,hold,9104648.330839636,sell
PLZL,2024-08-12,15750642.0,buy,49.97,hold,0.09,hold,9248711.803661034,buy
PLZL,2024-08-13,15859959.0,buy,51.07,hold,0.04,hold,9296265.645948729,buy
PLZL,2024-08-14,15735181.0,sell,49.79,hold,-0.03,sell,9229077.492102575,sell
PLZL,2024-08-15,15808865.0,buy,52.89,hold,0.03,buy,9239669.567102574,buy
PLZL,2024-08-16,15926157.0,buy,59.4,hold,0.05,hold,9312257.823706347,buy
PLZL,2024-08-19,15779099.0,sell,60.72,hold,0.04,hold,9266302.198706347,sell
PLZL,2024-08-20,16088482.0,buy,64.34,hold,0.05,hold,9373858.660874037,buy
PLZL,2024-08-21,16237837.0,buy,63.51,hold,0.08,hold,9420984.028152835,buy
PLZL,2024-08-22,16083194.0,sell,62.49,hold,0.08,hold,9378229.1404485,sell
PLZL,2024-08-23,16239506.0,buy,73.25,hold,0.11,hold,9417789.584892944,buy
PLZL,2024-08-26,16383838.0,buy,74.31,hold,0.11,hold,9353829.048449796,sell
PLZL,2024-08-27,16611185.0,buy,68.63,hold,0.07,hold,9354737.225546999,buy
PLZL,2024-08-28,16476413.0,sell,63.13,hold,0.01,hold,9271710.657217281,sell
PLZL,2024-08-29,16332290.0,sell,60.15,hold,0.04,hold,9258748.845654111,sell
PLZL,2024-08-30,16137247.0,sell,52.27,hold,0.02,hold,9117260.025315128,sell
