symbol,date,rsi_6,rsi_6_signal,rsi_12,rsi_12_signal,rsi_24,rsi_24_signal,macd,macd_signal_line,macd_histogram,macd_signal,calculated_at
IMOEX,2013-08-05,46.32,hold,47.78,hold,52.8,hold,9.84,13.47,-3.63,hold,2025-08-15 01:18:51
IMOEX,2013-08-06,19.33,buy,30.49,hold,42.64,hold,6.78,12.14,-5.35,hold,2025-08-15 01:18:51
IMOEX,2013-08-07,18.37,buy,29.67,buy,42.08,hold,4.17,10.54,-6.37,hold,2025-08-15 01:18:51
IMOEX,2013-08-08,17.99,buy,29.39,buy,41.9,hold,2.03,8.84,-6.81,hold,2025-08-15 01:18:51
IMOEX,2013-08-09,61.25,hold,50.7,hold,50.85,hold,1.96,7.46,-5.51,hold,2025-08-15 01:18:51
IMOEX,2013-08-12,67.84,hold,55.13,hold,53.03,hold,2.33,6.44,-4.11,hold,2025-08-15 01:18:51
IMOEX,2013-08-13,82.36,sell,67.2,hold,59.74,hold,4.14,5.98,-1.83,hold,2025-08-15 01:18:51
IMOEX,2013-08-14,88.38,sell,73.98,sell,64.29,hold,6.8,6.14,0.66,buy,2025-08-15 01:18:51
IMOEX,2013-08-15,44.85,hold,49.44,hold,51.45,hold,6.21,6.15,0.05,hold,2025-08-15 01:18:51
IMOEX,2013-08-16,36.32,hold,43.62,hold,47.91,hold,4.79,5.88,-1.09,sell,2025-08-15 01:18:51
IMOEX,2013-08-19,39.26,hold,45.01,hold,48.61,hold,3.79,5.46,-1.68,hold,2025-08-15 01:18:51
IMOEX,2013-08-20,33.79,hold,41.95,hold,46.9,hold,2.56,4.88,-2.33,hold,2025-08-15 01:18:51
IMOEX,2013-08-21,32.92,hold,41.5,hold,46.66,hold,1.51,4.21,-2.7,hold,2025-08-15 01:18:51
IMOEX,2013-08-22,67.42,hold,57.43,hold,54.21,hold,2.27,3.82,-1.55,hold,2025-08-15 01:18:51
IMOEX,2013-08-23,60.01,hold,54.42,hold,52.81,hold,2.56,3.57,-1.0,hold,2025-08-15 01:18:51
IMOEX,2013-08-26,47.06,hold,49.01,hold,50.3,hold,2.28,3.31,-1.03,hold,2025-08-15 01:18:51
IMOEX,2013-08-27,28.85,buy,39.34,hold,45.39,hold,1.0,2.85,-1.85,hold,2025-08-15 01:18:51
IMOEX,2013-08-28,24.19,buy,36.32,hold,43.74,hold,-0.38,2.2,-2.58,hold,2025-08-15 01:18:51
IMOEX,2013-08-29,31.78,hold,39.04,hold,44.82,hold,-1.27,1.51,-2.78,hold,2025-08-15 01:18:51
IMOEX,2013-08-30,21.9,buy,33.59,hold,42.01,hold,-2.53,0.7,-3.23,hold,2025-08-15 01:18:51
IMOEX,2013-09-02,33.43,hold,37.68,hold,43.54,hold,-3.27,-0.09,-3.17,hold,2025-08-15 01:18:51
IMOEX,2013-09-03,54.13,hold,46.23,hold,46.86,hold,-3.3,-0.73,-2.57,hold,2025-08-15 01:18:51
IMOEX,2013-09-04,59.31,hold,48.66,hold,47.84,hold,-3.14,-1.22,-1.93,hold,2025-08-15 01:18:51
IMOEX,2013-09-05,91.89,sell,78.24,sell,65.39,hold,0.75,-0.82,1.57,buy,2025-08-15 01:18:51
IMOEX,2013-09-06,92.08,sell,78.55,sell,65.65,hold,3.86,0.11,3.75,hold,2025-08-15 01:18:51
IMOEX,2013-09-09,95.88,sell,85.48,sell,72.25,sell,8.51,1.79,6.71,hold,2025-08-15 01:18:51
IMOEX,2013-09-10,96.07,sell,85.87,sell,72.66,sell,12.21,3.88,8.33,hold,2025-08-15 01:18:51
IMOEX,2013-09-11,96.14,sell,85.99,sell,72.78,sell,15.01,6.1,8.91,hold,2025-08-15 01:18:51
IMOEX,2013-09-12,82.13,sell,80.28,sell,70.42,sell,16.73,8.23,8.5,hold,2025-08-15 01:18:51
IMOEX,2013-09-13,54.83,hold,67.38,hold,64.86,hold,17.13,10.01,7.12,hold,2025-08-15 01:18:51
IMOEX,2013-09-16,81.62,sell,79.55,sell,72.31,sell,19.62,11.93,7.69,hold,2025-08-15 01:18:51
IMOEX,2013-09-17,82.85,sell,80.29,sell,72.85,sell,21.55,13.85,7.69,hold,2025-08-15 01:18:51
IMOEX,2013-09-18,63.98,hold,70.65,sell,68.29,hold,22.17,15.52,6.65,hold,2025-08-15 01:18:51
IMOEX,2013-09-19,80.82,sell,78.9,sell,73.29,sell,24.18,17.25,6.93,hold,2025-08-15 01:18:51
IMOEX,2013-09-20,61.8,hold,68.24,hold,67.82,hold,24.64,18.73,5.91,hold,2025-08-15 01:18:51
IMOEX,2013-09-23,48.02,hold,59.92,hold,63.35,hold,24.0,19.78,4.22,hold,2025-08-15 01:18:51
IMOEX,2013-09-24,43.68,hold,57.29,hold,61.94,hold,22.99,20.42,2.56,hold,2025-08-15 01:18:51
IMOEX,2013-09-25,65.84,hold,66.26,hold,66.15,hold,23.12,20.96,2.16,hold,2025-08-15 01:18:51
IMOEX,2013-09-26,71.67,sell,69.12,hold,67.6,hold,23.4,21.45,1.95,hold,2025-08-15 01:18:51
IMOEX,2013-09-27,45.65,hold,55.77,hold,60.82,hold,22.3,21.62,0.68,hold,2025-08-15 01:18:51
IMOEX,2013-09-30,33.86,hold,48.24,hold,56.6,hold,20.46,21.39,-0.93,sell,2025-08-15 01:18:51
IMOEX,2013-10-01,51.19,hold,55.26,hold,59.6,hold,19.5,21.01,-1.51,hold,2025-08-15 01:18:51
IMOEX,2013-10-02,29.8,buy,42.06,hold,51.97,hold,17.13,20.23,-3.11,hold,2025-08-15 01:18:51
IMOEX,2013-10-03,34.62,hold,44.06,hold,52.79,hold,15.25,19.24,-3.99,hold,2025-08-15 01:18:51
IMOEX,2013-10-04,63.17,hold,57.85,hold,58.99,hold,15.02,18.39,-3.37,hold,2025-08-15 01:18:51
IMOEX,2013-10-07,69.48,hold,61.63,hold,60.87,hold,15.15,17.75,-2.6,hold,2025-08-15 01:18:51
IMOEX,2013-10-08,84.72,sell,73.37,sell,67.62,hold,17.07,17.61,-0.54,hold,2025-08-15 01:18:51
IMOEX,2013-10-09,75.93,sell,69.23,hold,65.58,hold,18.04,17.7,0.35,buy,2025-08-15 01:18:51
IMOEX,2013-10-10,84.5,sell,75.46,sell,69.39,hold,19.86,18.13,1.73,hold,2025-08-15 01:18:51
IMOEX,2013-10-11,75.63,sell,71.44,sell,67.48,hold,20.76,18.65,2.1,hold,2025-08-15 01:18:51
IMOEX,2013-10-14,67.98,hold,68.15,hold,65.97,hold,21.0,19.12,1.88,hold,2025-08-15 01:18:51
IMOEX,2013-10-15,84.56,sell,77.45,sell,71.27,sell,22.66,19.83,2.83,hold,2025-08-15 01:18:51
IMOEX,2013-10-16,84.28,sell,77.33,sell,71.22,sell,23.7,20.6,3.09,hold,2025-08-15 01:18:51
IMOEX,2013-10-17,44.2,hold,56.64,hold,61.13,hold,22.71,21.02,1.68,hold,2025-08-15 01:18:51
IMOEX,2013-10-18,67.69,hold,67.77,hold,66.73,hold,23.35,21.49,1.86,hold,2025-08-15 01:18:51
IMOEX,2013-10-21,67.93,hold,67.89,hold,66.79,hold,23.6,21.91,1.69,hold,2025-08-15 01:18:51
IMOEX,2013-10-22,57.13,hold,62.73,hold,64.28,hold,23.15,22.16,0.99,hold,2025-08-15 01:18:51
IMOEX,2013-10-23,28.76,buy,44.84,hold,54.4,hold,20.81,21.89,-1.08,sell,2025-08-15 01:18:51
IMOEX,2013-10-24,24.9,buy,41.71,hold,52.45,hold,18.36,21.19,-2.82,hold,2025-08-15 01:18:51
IMOEX,2013-10-25,30.41,hold,43.67,hold,53.22,hold,16.4,20.23,-3.83,hold,2025-08-15 01:18:51
IMOEX,2013-10-28,48.73,hold,50.51,hold,55.91,hold,15.23,19.23,-4.0,hold,2025-08-15 01:18:51
IMOEX,2013-10-29,58.8,hold,54.81,hold,57.67,hold,14.51,18.28,-3.77,hold,2025-08-15 01:18:51
IMOEX,2013-10-30,58.21,hold,54.61,hold,57.58,hold,13.77,17.38,-3.61,hold,2025-08-15 01:18:51
IMOEX,2013-10-31,39.51,hold,47.47,hold,54.4,hold,12.57,16.42,-3.85,hold,2025-08-15 01:18:51
IMOEX,2013-11-01,56.29,hold,53.59,hold,56.62,hold,11.89,15.51,-3.63,hold,2025-08-15 01:18:51
IMOEX,2013-11-05,32.65,hold,42.65,hold,51.54,hold,10.48,14.51,-4.03,hold,2025-08-15 01:18:51
IMOEX,2013-11-06,23.62,buy,36.87,hold,48.46,hold,8.77,13.36,-4.59,hold,2025-08-15 01:18:51
IMOEX,2013-11-07,52.3,hold,49.45,hold,53.18,hold,8.08,12.3,-4.22,hold,2025-08-15 01:18:51
IMOEX,2013-11-08,24.74,buy,32.99,hold,43.92,hold,5.88,11.02,-5.14,hold,2025-08-15 01:18:51
IMOEX,2013-11-11,20.15,buy,29.41,buy,41.49,hold,3.6,9.53,-5.94,hold,2025-08-15 01:18:51
IMOEX,2013-11-12,53.67,hold,47.97,hold,49.87,hold,3.12,8.25,-5.13,hold,2025-08-15 01:18:51
IMOEX,2013-11-13,24.79,buy,29.69,buy,38.11,hold,0.03,6.61,-6.57,hold,2025-08-15 01:18:51
IMOEX,2013-11-14,51.16,hold,46.84,hold,47.72,hold,-0.47,5.19,-5.66,hold,2025-08-15 01:18:51
IMOEX,2013-11-15,53.88,hold,48.63,hold,48.76,hold,-0.62,4.03,-4.65,hold,2025-08-15 01:18:51
IMOEX,2013-11-18,68.27,hold,58.24,hold,54.47,hold,0.61,3.35,-2.74,hold,2025-08-15 01:18:51
IMOEX,2013-11-19,68.74,hold,58.55,hold,54.66,hold,1.61,3.0,-1.39,hold,2025-08-15 01:18:51
IMOEX,2013-11-20,62.74,hold,56.24,hold,53.55,hold,2.16,2.83,-0.67,hold,2025-08-15 01:18:51
IMOEX,2013-11-21,37.77,hold,44.89,hold,47.81,hold,1.42,2.55,-1.13,hold,2025-08-15 01:18:51
IMOEX,2013-11-22,55.13,hold,52.72,hold,51.71,hold,1.62,2.36,-0.74,hold,2025-08-15 01:18:51
IMOEX,2013-11-25,51.72,hold,51.27,hold,51.01,hold,1.62,2.21,-0.59,hold,2025-08-15 01:18:51
IMOEX,2013-11-26,26.9,buy,38.06,hold,44.1,hold,0.17,1.81,-1.64,hold,2025-08-15 01:18:51
IMOEX,2013-11-27,20.18,buy,33.07,hold,41.09,hold,-1.69,1.11,-2.79,hold,2025-08-15 01:18:51
IMOEX,2013-11-28,31.07,hold,37.44,hold,43.0,hold,-2.8,0.33,-3.12,hold,2025-08-15 01:18:51
IMOEX,2013-11-29,30.91,hold,37.37,hold,42.96,hold,-3.65,-0.47,-3.18,hold,2025-08-15 01:18:51
IMOEX,2013-12-02,22.06,buy,32.85,hold,40.62,hold,-4.76,-1.33,-3.43,hold,2025-08-15 01:18:51
IMOEX,2013-12-03,8.46,buy,20.89,buy,32.83,hold,-7.52,-2.56,-4.95,hold,2025-08-15 01:18:51
IMOEX,2013-12-04,6.32,buy,17.87,buy,30.35,hold,-10.36,-4.12,-6.24,hold,2025-08-15 01:18:51
IMOEX,2013-12-05,4.62,buy,15.17,buy,27.95,buy,-13.27,-5.95,-7.32,hold,2025-08-15 01:18:51
IMOEX,2013-12-06,44.98,hold,37.02,hold,38.25,hold,-13.85,-7.53,-6.32,hold,2025-08-15 01:18:51
IMOEX,2013-12-09,63.79,hold,50.29,hold,45.65,hold,-12.78,-8.58,-4.2,hold,2025-08-15 01:18:51
IMOEX,2013-12-10,61.11,hold,49.17,hold,45.11,hold,-11.93,-9.25,-2.68,hold,2025-08-15 01:18:51
IMOEX,2013-12-11,61.87,hold,49.62,hold,45.35,hold,-11.08,-9.62,-1.46,hold,2025-08-15 01:18:51
IMOEX,2013-12-12,34.91,hold,38.3,hold,40.03,hold,-11.48,-9.99,-1.49,hold,2025-08-15 01:18:51
IMOEX,2013-12-13,42.06,hold,41.49,hold,41.54,hold,-11.42,-10.28,-1.15,hold,2025-08-15 01:18:51
IMOEX,2013-12-16,69.33,hold,56.77,hold,49.51,hold,-9.85,-10.19,0.34,buy,2025-08-15 01:18:51
IMOEX,2013-12-17,77.21,sell,62.8,hold,53.16,hold,-7.78,-9.71,1.93,hold,2025-08-15 01:18:51
IMOEX,2013-12-18,82.41,sell,67.23,hold,55.99,hold,-5.47,-8.86,3.39,hold,2025-08-15 01:18:51
IMOEX,2013-12-19,88.03,sell,72.85,sell,59.88,hold,-2.71,-7.63,4.92,hold,2025-08-15 01:18:51
IMOEX,2013-12-20,85.41,sell,71.85,sell,59.48,hold,-0.58,-6.22,5.64,hold,2025-08-15 01:18:51
IMOEX,2013-12-23,90.67,sell,76.91,sell,63.03,hold,1.91,-4.59,6.51,hold,2025-08-15 01:18:51
IMOEX,2013-12-24,86.1,sell,75.23,sell,62.41,hold,3.76,-2.92,6.68,hold,2025-08-15 01:18:51
IMOEX,2013-12-25,63.98,hold,66.78,hold,59.28,hold,4.74,-1.39,6.13,hold,2025-08-15 01:18:51
IMOEX,2013-12-26,64.82,hold,67.07,hold,59.42,hold,5.49,-0.02,5.5,hold,2025-08-15 01:18:51
IMOEX,2013-12-27,40.08,hold,56.11,hold,55.32,hold,5.48,1.08,4.39,hold,2025-08-15 01:18:51
IMOEX,2013-12-30,65.65,hold,65.41,hold,59.55,hold,6.14,2.09,4.05,hold,2025-08-15 01:18:51
IMOEX,2014-01-06,19.03,buy,32.27,hold,41.89,hold,3.57,2.39,1.18,hold,2025-08-15 01:18:51
IMOEX,2014-01-08,17.44,buy,30.59,hold,40.68,hold,1.24,2.16,-0.92,sell,2025-08-15 01:18:51
IMOEX,2014-01-09,23.77,buy,33.49,hold,41.97,hold,-0.41,1.65,-2.05,hold,2025-08-15 01:18:51
IMOEX,2014-01-10,35.18,hold,38.48,hold,44.13,hold,-1.37,1.04,-2.41,hold,2025-08-15 01:18:51
IMOEX,2014-01-13,54.77,hold,48.01,hold,48.44,hold,-1.44,0.55,-1.99,hold,2025-08-15 01:18:51
IMOEX,2014-01-14,39.11,hold,40.92,hold,44.88,hold,-2.11,0.01,-2.13,hold,2025-08-15 01:18:51
IMOEX,2014-01-15,67.13,hold,56.93,hold,52.89,hold,-1.27,-0.24,-1.02,hold,2025-08-15 01:18:51
IMOEX,2014-01-16,54.99,hold,51.3,hold,50.18,hold,-1.05,-0.4,-0.65,hold,2025-08-15 01:18:51
IMOEX,2014-01-17,64.54,hold,56.69,hold,52.97,hold,-0.38,-0.4,0.02,buy,2025-08-15 01:18:51
IMOEX,2014-01-20,74.85,sell,63.3,hold,56.62,hold,0.83,-0.15,0.98,hold,2025-08-15 01:18:51
IMOEX,2014-01-21,82.62,sell,69.37,hold,60.3,hold,2.51,0.38,2.13,hold,2025-08-15 01:18:51
IMOEX,2014-01-22,64.74,hold,61.67,hold,56.95,hold,3.32,0.97,2.35,hold,2025-08-15 01:18:51
IMOEX,2014-01-23,59.22,hold,59.28,hold,55.91,hold,3.77,1.53,2.24,hold,2025-08-15 01:18:51
IMOEX,2014-01-24,51.44,hold,56.02,hold,54.54,hold,3.9,2.0,1.9,hold,2025-08-15 01:18:51
IMOEX,2014-01-27,22.4,buy,38.44,hold,45.91,hold,2.65,2.13,0.52,hold,2025-08-15 01:18:51
IMOEX,2014-01-28,15.79,buy,32.13,hold,42.08,hold,0.95,1.89,-0.95,sell,2025-08-15 01:18:51
IMOEX,2014-01-29,12.02,buy,28.0,buy,39.37,hold,-0.92,1.33,-2.25,hold,2025-08-15 01:18:51
IMOEX,2014-01-30,12.95,buy,28.35,buy,39.51,hold,-2.35,0.59,-2.95,hold,2025-08-15 01:18:51
IMOEX,2014-01-31,8.01,buy,22.91,buy,35.88,hold,-4.15,-0.35,-3.8,hold,2025-08-15 01:18:51
IMOEX,2014-02-03,4.69,buy,17.61,buy,31.69,hold,-6.44,-1.57,-4.87,hold,2025-08-15 01:18:51
IMOEX,2014-02-04,4.33,buy,16.94,buy,31.11,hold,-8.29,-2.91,-5.37,hold,2025-08-15 01:18:51
IMOEX,2014-02-05,51.14,hold,40.55,hold,41.29,hold,-8.46,-4.02,-4.44,hold,2025-08-15 01:18:51
IMOEX,2014-02-06,67.3,hold,52.15,hold,47.38,hold,-7.65,-4.75,-2.9,hold,2025-08-15 01:18:51
IMOEX,2014-02-07,78.34,sell,61.83,hold,53.19,hold,-5.98,-4.99,-0.99,hold,2025-08-15 01:18:51
IMOEX,2014-02-10,71.98,sell,59.19,hold,52.03,hold,-4.78,-4.95,0.17,buy,2025-08-15 01:18:51
IMOEX,2014-02-11,79.64,sell,65.04,hold,55.54,hold,-3.21,-4.6,1.39,hold,2025-08-15 01:18:51
IMOEX,2014-02-12,87.69,sell,72.9,sell,60.86,hold,-0.95,-3.87,2.93,hold,2025-08-15 01:18:51
IMOEX,2014-02-13,49.44,hold,53.17,hold,51.5,hold,-0.55,-3.21,2.66,hold,2025-08-15 01:18:51
IMOEX,2014-02-14,68.71,hold,64.59,hold,58.5,hold,1.17,-2.33,3.5,hold,2025-08-15 01:18:51
IMOEX,2014-02-17,76.72,sell,70.14,sell,62.31,hold,3.4,-1.19,4.59,hold,2025-08-15 01:18:51
IMOEX,2014-02-18,69.56,hold,66.59,hold,60.57,hold,4.85,0.02,4.83,hold,2025-08-15 01:18:51
IMOEX,2014-02-19,39.77,hold,49.62,hold,51.61,hold,4.45,0.91,3.54,hold,2025-08-15 01:18:51
IMOEX,2014-02-20,34.63,hold,46.17,hold,49.63,hold,3.71,1.47,2.25,hold,2025-08-15 01:18:51
IMOEX,2014-02-21,48.15,hold,51.87,hold,52.48,hold,3.63,1.9,1.73,hold,2025-08-15 01:18:51
IMOEX,2014-02-24,51.07,hold,53.07,hold,53.08,hold,3.62,2.24,1.38,hold,2025-08-15 01:18:51
IMOEX,2014-02-25,31.99,hold,43.34,hold,48.12,hold,2.76,2.35,0.41,hold,2025-08-15 01:18:51
IMOEX,2014-02-26,21.9,buy,36.4,hold,44.18,hold,1.31,2.14,-0.83,sell,2025-08-15 01:18:51
IMOEX,2014-02-27,10.92,buy,25.43,buy,36.71,hold,-1.49,1.41,-2.9,hold,2025-08-15 01:18:51
IMOEX,2014-02-28,9.62,buy,23.8,buy,35.47,hold,-3.99,0.33,-4.32,hold,2025-08-15 01:18:51
IMOEX,2014-03-03,1.28,buy,6.02,buy,14.51,buy,-18.34,-3.4,-14.94,hold,2025-08-15 01:18:51
IMOEX,2014-03-04,35.35,hold,32.07,hold,33.16,hold,-23.96,-7.51,-16.45,hold,2025-08-15 01:18:51
IMOEX,2014-03-05,34.04,hold,31.25,hold,32.54,hold,-28.54,-11.72,-16.82,hold,2025-08-15 01:18:51
IMOEX,2014-03-06,30.22,hold,29.12,buy,31.02,hold,-32.84,-15.94,-16.9,hold,2025-08-15 01:18:51
IMOEX,2014-03-07,31.35,hold,29.72,buy,31.39,hold,-35.73,-19.9,-15.83,hold,2025-08-15 01:18:51
IMOEX,2014-03-11,20.84,buy,24.35,buy,27.82,buy,-40.03,-23.92,-16.1,hold,2025-08-15 01:18:51
IMOEX,2014-03-12,13.63,buy,19.64,buy,24.42,buy,-45.69,-28.28,-17.41,hold,2025-08-15 01:18:51
IMOEX,2014-03-13,10.03,buy,16.78,buy,22.23,buy,-51.65,-32.95,-18.7,hold,2025-08-15 01:18:51
IMOEX,2014-03-14,8.64,buy,15.62,buy,21.33,buy,-56.63,-37.69,-18.94,hold,2025-08-15 01:18:51
IMOEX,2014-03-17,49.41,hold,37.07,hold,33.53,hold,-56.19,-41.39,-14.8,hold,2025-08-15 01:18:51
IMOEX,2014-03-18,70.32,sell,53.0,hold,44.15,hold,-51.04,-43.32,-7.72,hold,2025-08-15 01:18:51
IMOEX,2014-03-19,59.25,hold,48.33,hold,41.8,hold,-47.77,-44.21,-3.56,hold,2025-08-15 01:18:51
IMOEX,2014-03-20,60.03,hold,48.8,hold,42.1,hold,-44.54,-44.27,-0.27,hold,2025-08-15 01:18:51
IMOEX,2014-03-21,48.55,hold,44.55,hold,40.14,hold,-42.56,-43.93,1.37,buy,2025-08-15 01:18:51
IMOEX,2014-03-24,40.73,hold,41.5,hold,38.74,hold,-41.27,-43.4,2.13,hold,2025-08-15 01:18:51
IMOEX,2014-03-25,63.73,hold,52.36,hold,44.65,hold,-37.67,-42.25,4.58,hold,2025-08-15 01:18:51
IMOEX,2014-03-26,75.99,sell,60.51,hold,49.62,hold,-32.44,-40.29,7.85,hold,2025-08-15 01:18:51
IMOEX,2014-03-27,57.08,hold,53.01,hold,46.45,hold,-29.36,-38.1,8.75,hold,2025-08-15 01:18:51
IMOEX,2014-03-28,65.48,hold,57.37,hold,48.93,hold,-25.64,-35.61,9.97,hold,2025-08-15 01:18:51
IMOEX,2014-03-31,77.95,sell,65.24,hold,53.73,hold,-20.42,-32.57,12.15,hold,2025-08-15 01:18:51
IMOEX,2014-04-01,80.48,sell,67.08,hold,54.91,hold,-15.59,-29.18,13.59,hold,2025-08-15 01:18:51
IMOEX,2014-04-02,75.94,sell,65.55,hold,54.35,hold,-11.82,-25.71,13.89,hold,2025-08-15 01:18:51
IMOEX,2014-04-03,61.25,hold,60.6,hold,52.58,hold,-9.31,-22.43,13.12,hold,2025-08-15 01:18:51
IMOEX,2014-04-04,75.9,sell,67.18,hold,56.08,hold,-5.94,-19.13,13.19,hold,2025-08-15 01:18:51
IMOEX,2014-04-07,36.93,hold,48.22,hold,48.35,hold,-5.82,-16.47,10.64,hold,2025-08-15 01:18:51
IMOEX,2014-04-08,40.28,hold,49.53,hold,48.94,hold,-5.47,-14.27,8.8,hold,2025-08-15 01:18:51
IMOEX,2014-04-09,36.56,hold,47.58,hold,48.12,hold,-5.4,-12.5,7.09,hold,2025-08-15 01:18:51
IMOEX,2014-04-10,62.69,hold,58.14,hold,52.81,hold,-3.79,-10.75,6.97,hold,2025-08-15 01:18:51
IMOEX,2014-04-11,53.93,hold,54.49,hold,51.39,hold,-2.9,-9.18,6.28,hold,2025-08-15 01:18:51
IMOEX,2014-04-14,32.77,hold,43.76,hold,46.86,hold,-3.57,-8.06,4.49,hold,2025-08-15 01:18:51
IMOEX,2014-04-15,15.91,buy,30.2,hold,39.54,hold,-6.76,-7.8,1.04,hold,2025-08-15 01:18:51
IMOEX,2014-04-16,32.55,hold,37.98,hold,42.86,hold,-8.25,-7.89,-0.36,sell,2025-08-15 01:18:51
IMOEX,2014-04-17,42.3,hold,42.59,hold,44.87,hold,-8.77,-8.07,-0.7,hold,2025-08-15 01:18:51
IMOEX,2014-04-18,67.38,hold,56.96,hold,51.86,hold,-6.93,-7.84,0.91,buy,2025-08-15 01:18:51
IMOEX,2014-04-21,53.46,hold,50.56,hold,48.97,hold,-6.32,-7.54,1.21,hold,2025-08-15 01:18:51
IMOEX,2014-04-22,43.22,hold,45.6,hold,46.66,hold,-6.53,-7.33,0.81,hold,2025-08-15 01:18:51
IMOEX,2014-04-23,36.46,hold,42.21,hold,45.06,hold,-7.13,-7.29,0.16,hold,2025-08-15 01:18:51
IMOEX,2014-04-24,18.59,buy,30.48,hold,38.73,hold,-9.81,-7.8,-2.01,sell,2025-08-15 01:18:51
IMOEX,2014-04-25,12.48,buy,24.69,buy,34.92,hold,-13.42,-8.92,-4.5,hold,2025-08-15 01:18:51
IMOEX,2014-04-28,38.74,hold,37.72,hold,40.81,hold,-14.58,-10.05,-4.53,hold,2025-08-15 01:18:51
IMOEX,2014-04-29,45.54,hold,41.28,hold,42.49,hold,-14.87,-11.02,-3.85,hold,2025-08-15 01:18:51
IMOEX,2014-04-30,47.33,hold,42.14,hold,42.88,hold,-14.83,-11.78,-3.05,hold,2025-08-15 01:18:51
IMOEX,2014-05-02,45.35,hold,41.46,hold,42.58,hold,-14.73,-12.37,-2.36,hold,2025-08-15 01:18:51
IMOEX,2014-05-05,34.17,hold,37.48,hold,40.88,hold,-15.0,-12.89,-2.1,hold,2025-08-15 01:18:51
IMOEX,2014-05-06,68.18,hold,53.74,hold,47.9,hold,-13.42,-13.0,-0.42,hold,2025-08-15 01:18:51
IMOEX,2014-05-07,87.77,sell,72.48,sell,59.49,hold,-8.45,-12.09,3.64,buy,2025-08-15 01:18:51
IMOEX,2014-05-08,89.39,sell,74.62,sell,61.15,hold,-3.83,-10.44,6.61,hold,2025-08-15 01:18:51
IMOEX,2014-05-12,90.27,sell,75.72,sell,61.98,hold,0.15,-8.32,8.47,hold,2025-08-15 01:18:51
IMOEX,2014-05-13,92.51,sell,78.53,sell,64.12,hold,4.06,-5.84,9.9,hold,2025-08-15 01:18:51
IMOEX,2014-05-14,93.33,sell,79.6,sell,64.94,hold,7.38,-3.2,10.58,hold,2025-08-15 01:18:51
IMOEX,2014-05-15,72.56,sell,71.73,sell,62.06,hold,9.33,-0.69,10.02,hold,2025-08-15 01:18:51
IMOEX,2014-05-16,81.09,sell,75.82,sell,64.53,hold,11.58,1.76,9.81,hold,2025-08-15 01:18:51
IMOEX,2014-05-19,90.1,sell,82.19,sell,69.11,hold,14.92,4.39,10.53,hold,2025-08-15 01:18:51
IMOEX,2014-05-20,92.74,sell,84.77,sell,71.29,sell,18.31,7.18,11.13,hold,2025-08-15 01:18:51
IMOEX,2014-05-21,95.01,sell,87.4,sell,73.76,sell,21.9,10.12,11.78,hold,2025-08-15 01:18:51
IMOEX,2014-05-22,73.86,sell,77.11,sell,69.52,hold,23.71,12.84,10.87,hold,2025-08-15 01:18:51
IMOEX,2014-05-23,79.6,sell,79.66,sell,71.14,sell,25.53,15.38,10.16,hold,2025-08-15 01:18:51
IMOEX,2014-05-26,85.19,sell,82.5,sell,73.07,sell,27.5,17.8,9.7,hold,2025-08-15 01:18:51
IMOEX,2014-05-27,39.0,hold,54.67,hold,59.72,hold,26.17,19.48,6.7,hold,2025-08-15 01:18:51
IMOEX,2014-05-28,49.35,hold,59.07,hold,61.76,hold,25.52,20.68,4.84,hold,2025-08-15 01:18:51
IMOEX,2014-05-29,68.16,hold,68.14,hold,66.37,hold,26.43,21.83,4.6,hold,2025-08-15 01:18:51
IMOEX,2014-05-30,49.66,hold,57.37,hold,60.68,hold,25.62,22.59,3.03,hold,2025-08-15 01:18:51
IMOEX,2014-06-02,72.07,sell,69.43,hold,67.15,hold,27.28,23.53,3.75,hold,2025-08-15 01:18:51
IMOEX,2014-06-03,75.93,sell,71.85,sell,68.6,hold,28.93,24.61,4.32,hold,2025-08-15 01:18:51
IMOEX,2014-06-04,77.48,sell,72.76,sell,69.12,hold,30.13,25.71,4.42,hold,2025-08-15 01:18:51
IMOEX,2014-06-05,67.11,hold,68.3,hold,67.03,hold,30.33,26.64,3.69,hold,2025-08-15 01:18:51
IMOEX,2014-06-06,78.42,sell,73.64,sell,69.81,hold,31.27,27.56,3.71,hold,2025-08-15 01:18:51
IMOEX,2014-06-09,78.74,sell,73.8,sell,69.89,hold,31.69,28.39,3.3,hold,2025-08-15 01:18:51
IMOEX,2014-06-10,83.03,sell,75.94,sell,70.99,sell,32.08,29.13,2.96,hold,2025-08-15 01:18:51
IMOEX,2014-06-11,88.99,sell,79.7,sell,73.03,sell,32.86,29.87,2.99,hold,2025-08-15 01:18:51
IMOEX,2014-06-16,66.24,hold,70.6,sell,69.32,hold,32.51,30.4,2.11,hold,2025-08-15 01:18:51
IMOEX,2014-06-17,48.26,hold,61.9,hold,65.56,hold,31.27,30.57,0.69,hold,2025-08-15 01:18:51
IMOEX,2014-06-18,62.98,hold,66.94,hold,67.56,hold,30.57,30.57,-0.01,sell,2025-08-15 01:18:51
IMOEX,2014-06-19,64.43,hold,67.46,hold,67.77,hold,29.73,30.4,-0.67,hold,2025-08-15 01:18:51
IMOEX,2014-06-20,40.37,hold,56.11,hold,62.99,hold,28.04,29.93,-1.89,hold,2025-08-15 01:18:51
